time,open,high,low,close,ATVV,Plot
1738787460,2864.27,2864.84,2864.025,2864.625,942.55,916.5350000000004
1738787520,2864.76,2865.91,2864.595,2865.78,949.25,922.5900000000005
1738787580,2865.747,2865.9,2864.945,2865.17,971.1,931.3800000000003
1738787640,2864.997,2866.38,2864.997,2865.64,964.7,939.0300000000003
1738787700,2865.597,2865.91,2865.095,2865.657,967.8,946.1250000000003
1738787760,2865.7,2865.7,2864.625,2864.98,951.15,949.8250000000004
1738787820,2864.937,2865.21,2864.158,2864.43,957.8,952.3650000000001
1738787880,2864.427,2864.67,2863.375,2863.63,980.95,956.3850000000002
1738787940,2863.405,2863.91,2863.255,2863.315,988.45,961.2050000000002
1738788000,2863.447,2863.78,2863.035,2863.105,973,964.6750000000002
1738788060,2863.3,2863.35,2862.265,2862.365,993.75,969.7950000000003
1738788120,2862.367,2862.99,2862.348,2862.597,996.25,974.4950000000002
1738788180,2862.64,2863.13,2862.425,2862.765,997.65,977.1500000000003
1738788240,2863.04,2863.06,2862.175,2862.347,995.45,980.2250000000004
1738788300,2862.38,2862.484,2861.898,2862.11,999.9,983.4350000000004
1738788360,2862.1,2862.83,2861.405,2861.8,1030.1,991.3300000000003
1738788420,2861.747,2862.19,2861.245,2861.495,1057.1,1001.2600000000002
1738788480,2861.65,2861.82,2860.991,2861.16,1092.4,1012.4050000000003
1738788540,2861.18,2861.498,2860.045,2860.37,1138.15,1027.3750000000005
1738788600,2860.267,2860.82,2859.891,2860.135,1191.65,1049.2400000000002
1738788660,2860.31,2860.92,2860.095,2860.647,1234.6,1073.3250000000003
1738788720,2860.77,2861.88,2860.475,2861.3,1255.45,1099.2450000000003
1738788780,2861.337,2862.05,2861.045,2862.04,1246.2,1124.1000000000004
1738788840,2862.02,2862.6,2861.715,2862.48,1255.1,1150.0650000000003
1738788900,2862.39,2862.39,2861.215,2861.44,1287.05,1178.7800000000004
1738788960,2861.377,2861.96,2861.195,2861.665,1309.25,1206.6950000000004
1738789020,2861.87,2862.42,2861.715,2861.905,1317.15,1232.7000000000003
1738789080,2862.037,2862.51,2861.847,2862.115,1332.8,1256.7400000000005
1738789140,2862.115,2862.65,2861.875,2862.6,1360.7,1278.9950000000003
1738789200,2862.485,2862.65,2861.685,2862.115,1370.05,1296.8350000000005
1738789260,2862.075,2862.45,2861.945,2862.39,1321.95,1305.5700000000004
1738789320,2862.367,2862.8,2862.125,2862.78,1293.25,1309.3500000000006
1738789380,2862.78,2863.11,2862.275,2862.58,1267.85,1311.5150000000006
1738789440,2862.537,2862.61,2861.885,2862.33,1237.2,1309.7250000000004
1738789500,2862.33,2862.33,2860.985,2861.767,1205.55,1301.5750000000003
1738789560,2861.8,2861.8,2861.185,2861.71,1135.8,1284.2300000000005
1738789620,2861.455,2861.96,2861.455,2861.737,1058.45,1258.3600000000004
1738789680,2861.917,2861.97,2861.195,2861.507,996.05,1224.6850000000004
1738789740,2861.69,2861.95,2861.315,2861.507,917.75,1180.3900000000006
1738789800,2861.507,2861.82,2861.285,2861.76,833.4,1126.7250000000004
1738789860,2861.8,2861.81,2861.365,2861.455,754.35,1069.9650000000006
1738789920,2861.657,2862.18,2861.505,2862.09,698,1010.4400000000005
1738789980,2862.087,2862.37,2861.765,2862.097,658.6,949.5150000000006
1738790040,2862.187,2862.39,2861.855,2862.39,621.25,887.9200000000004
1738790100,2862.347,2862.52,2861.555,2861.665,562.9,823.6550000000004
1738790160,2861.887,2861.96,2861.275,2861.73,505.95,760.6700000000004
1738790220,2861.395,2861.73,2860.998,2861.41,458.05,700.6300000000003
1738790280,2861.4,2861.49,2860.935,2861.27,395.9,640.6150000000005
1738790340,2861.237,2862.39,2861.038,2862,327.95,581.6350000000004
1738790400,2862.01,2862.07,2861.275,2861.65,284.85,526.7800000000004
1738790460,2861.547,2861.7,2861.295,2861.475,278.45,479.19000000000034
1738790520,2861.607,2862.15,2861.385,2862.09,273.95,436.7850000000003
1738790580,2861.905,2862.66,2861.905,2862.61,273.4,398.2650000000003
1738790640,2862.567,2862.68,2862.065,2862.44,273.1,363.4500000000003
1738790700,2862.397,2862.59,2861.935,2862.31,271.5,334.3100000000003
1738790760,2862.34,2862.61,2861.965,2862.55,269.75,310.6900000000003
1738790820,2862.477,2862.73,2862.277,2862.397,268.5,291.73500000000024
1738790880,2862.257,2862.67,2861.885,2862.31,266.45,278.7900000000002
1738790940,2862.31,2863.35,2862.095,2863.25,273.55,273.3500000000002
