timestamp,Open,Close,High,Low,Volume,turnover
2024-09-18 00:33:00,2572.89,2573.56,2573.56,2572.89,8523.0,0.00
2024-09-18 00:34:00,2573.59,2573.8,2573.8,2573.48,8030.0,0.00
2024-09-18 00:35:00,2573.79,2573.66,2573.84,2573.62,8707.0,0.00
2024-09-18 00:36:00,2573.66,2573.8,2573.82,2573.59,8584.0,0.00
2024-09-18 00:37:00,2573.8,2573.9,2574.04,2573.8,8957.0,0.00
2024-09-18 00:38:00,2573.89,2573.52,2573.97,2573.5,8613.0,0.00
2024-09-18 00:39:00,2573.49,2573.31,2573.63,2573.28,6381.0,0.00
2024-09-18 00:40:00,2573.3,2573.03,2573.34,2573.03,4934.0,0.00
2024-09-18 00:41:00,2573.03,2572.16,2573.03,2572.15,7738.0,0.00
2024-09-18 00:42:00,2572.17,2572.02,2572.42,2572.01,10295.0,0.00
2024-09-18 00:43:00,2572.02,2571.91,2572.17,2571.82,11208.0,0.00
2024-09-18 00:44:00,2571.84,2571.73,2571.91,2571.72,12438.0,0.00
2024-09-18 00:45:00,2571.7,2571.69,2572.1,2571.57,10231.0,0.00
2024-09-18 00:46:00,2571.68,2572.01,2572.09,2571.59,14254.0,0.00
2024-09-18 00:47:00,2572.01,2572.09,2572.1,2571.84,10146.0,0.00
2024-09-18 00:48:00,2572.09,2571.94,2572.12,2571.79,5959.0,0.00
2024-09-18 00:49:00,2571.94,2572.13,2572.13,2571.87,9197.0,0.00
2024-09-18 00:50:00,2572.04,2572.39,2572.39,2571.93,8919.0,0.00
2024-09-18 00:51:00,2572.48,2572.7,2572.91,2572.43,9342.0,0.00
2024-09-18 00:52:00,2572.7,2572.79,2573.02,2572.7,13263.0,0.00
2024-09-18 00:53:00,2572.79,2572.92,2572.97,2572.6,12436.0,0.00
2024-09-18 00:54:00,2572.92,2572.99,2573.13,2572.62,14443.0,0.00
2024-09-18 00:55:00,2573.2,2572.98,2573.26,2572.92,12906.0,0.00
2024-09-18 00:56:00,2572.97,2573.53,2573.56,2572.74,10954.0,0.00
2024-09-18 00:57:00,2573.47,2573.16,2573.48,2572.93,13208.0,0.00
2024-09-18 00:58:00,2573.13,2573.61,2573.68,2572.76,11699.0,0.00
2024-09-18 00:59:00,2573.65,2573.09,2573.65,2572.86,17360.0,0.00
2024-09-18 01:00:00,2573.15,2574.41,2575.02,2572.42,19220.0,0.00
2024-09-18 01:01:00,2574.56,2575.68,2575.91,2574.1,17051.0,0.00
2024-09-18 01:02:00,2575.69,2575.66,2576.36,2575.36,18093.0,0.00
2024-09-18 01:03:00,2575.6,2574.7,2576.5,2574.49,16101.0,0.00
2024-09-18 01:04:00,2574.71,2574.36,2575.05,2573.51,16975.0,0.00
2024-09-18 01:05:00,2574.37,2573.28,2574.78,2572.46,17311.0,0.00
2024-09-18 01:06:00,2573.28,2574.03,2574.03,2572.46,18386.0,0.00
2024-09-18 01:07:00,2573.98,2573.03,2574.3,2572.8,17943.0,0.00
2024-09-18 01:08:00,2573.07,2573.59,2573.82,2572.88,18247.0,0.00
2024-09-18 01:09:00,2573.59,2573.02,2573.96,2572.65,19795.0,0.00
2024-09-18 01:10:00,2573.1,2573.87,2573.92,2572.79,17030.0,0.00
2024-09-18 01:11:00,2573.75,2573.11,2574.07,2572.64,18267.0,0.00
2024-09-18 01:12:00,2573.05,2573.69,2574.07,2572.78,16041.0,0.00
2024-09-18 01:13:00,2573.69,2574.55,2574.67,2573.69,18212.0,0.00
2024-09-18 01:14:00,2574.55,2574.75,2575.13,2574.43,16335.0,0.00
2024-09-18 01:15:00,2574.76,2574.44,2575.33,2574.17,16852.0,0.00
2024-09-18 01:16:00,2574.54,2574.74,2574.93,2574.47,15581.0,0.00
2024-09-18 01:17:00,2574.73,2574.93,2575.08,2574.32,15104.0,0.00
2024-09-18 01:18:00,2574.93,2574.78,2574.96,2574.52,13832.0,0.00
2024-09-18 01:19:00,2574.78,2574.37,2575.23,2574.09,13177.0,0.00
2024-09-18 01:20:00,2574.38,2574.96,2575.0,2574.21,14434.0,0.00
2024-09-18 01:21:00,2575.03,2575.74,2575.78,2575.02,14675.0,0.00
2024-09-18 01:22:00,2575.67,2575.52,2576.28,2575.37,14551.0,0.00
2024-09-18 01:23:00,2575.52,2575.51,2576.1,2575.0,11823.0,0.00
2024-09-18 01:24:00,2575.51,2574.99,2575.88,2574.64,15943.0,0.00
2024-09-18 01:25:00,2574.99,2574.59,2575.44,2574.59,14011.0,0.00
2024-09-18 01:26:00,2574.61,2574.15,2574.85,2573.83,14679.0,0.00
2024-09-18 01:27:00,2574.18,2574.35,2574.7,2574.14,13228.0,0.00
2024-09-18 01:28:00,2574.35,2574.53,2574.7,2574.14,10253.0,0.00
2024-09-18 01:29:00,2574.51,2574.11,2574.52,2573.81,10927.0,0.00
2024-09-18 01:30:00,2574.16,2573.88,2574.29,2573.08,15609.0,0.00
2024-09-18 01:31:00,2573.81,2573.59,2573.94,2573.54,13776.0,0.00
2024-09-18 01:32:00,2573.63,2573.8,2573.98,2573.2,13783.0,0.00
2024-09-18 01:33:00,2573.79,2573.07,2573.94,2572.86,16966.0,0.00
2024-09-18 01:34:00,2573.06,2572.66,2573.31,2572.35,18022.0,0.00
2024-09-18 01:35:00,2572.66,2572.52,2572.81,2571.8,17594.0,0.00
2024-09-18 01:36:00,2572.63,2573.09,2573.21,2572.32,14494.0,0.00
2024-09-18 01:37:00,2573.09,2573.1,2573.29,2572.93,16809.0,0.00
2024-09-18 01:38:00,2573.08,2573.31,2573.46,2573.0,16712.0,0.00
2024-09-18 01:39:00,2573.3,2573.87,2573.99,2573.14,14244.0,0.00
2024-09-18 01:40:00,2573.86,2574.2,2574.48,2573.82,15104.0,0.00
2024-09-18 01:41:00,2574.19,2573.59,2574.34,2573.58,14938.0,0.00
2024-09-18 01:42:00,2573.57,2573.49,2573.72,2573.29,13856.0,0.00
2024-09-18 01:43:00,2573.49,2573.61,2573.81,2573.45,13463.0,0.00
2024-09-18 01:44:00,2573.62,2573.47,2573.73,2573.29,12925.0,0.00
2024-09-18 01:45:00,2573.47,2574.3,2574.46,2573.47,14582.0,0.00
2024-09-18 01:46:00,2574.36,2573.87,2574.45,2573.87,11986.0,0.00
2024-09-18 01:47:00,2573.87,2573.41,2574.17,2573.41,10901.0,0.00
2024-09-18 01:48:00,2573.4,2573.61,2573.87,2573.4,14583.0,0.00
2024-09-18 01:49:00,2573.61,2573.57,2573.82,2573.32,10595.0,0.00
2024-09-18 01:50:00,2573.57,2574.18,2574.24,2573.54,14955.0,0.00
2024-09-18 01:51:00,2574.18,2573.87,2574.22,2573.67,12505.0,0.00
2024-09-18 01:52:00,2573.87,2573.97,2574.11,2573.56,13386.0,0.00
2024-09-18 01:53:00,2573.97,2573.1,2573.97,2573.1,12329.0,0.00
2024-09-18 01:54:00,2573.1,2572.68,2573.1,2572.52,15797.0,0.00
2024-09-18 01:55:00,2572.67,2572.34,2572.73,2571.97,17576.0,0.00
2024-09-18 01:56:00,2572.34,2572.42,2572.6,2572.19,14515.0,0.00
2024-09-18 01:57:00,2572.48,2572.21,2572.53,2572.02,13259.0,0.00
2024-09-18 01:58:00,2572.18,2572.03,2572.32,2571.72,12768.0,0.00
2024-09-18 01:59:00,2571.97,2572.32,2572.32,2571.78,11765.0,0.00
2024-09-18 02:00:00,2572.36,2572.09,2572.73,2572.09,12762.0,0.00
2024-09-18 02:01:00,2572.09,2572.0,2572.37,2571.87,13838.0,0.00
2024-09-18 02:02:00,2572.02,2572.48,2572.64,2571.91,11455.0,0.00
2024-09-18 02:03:00,2572.47,2571.82,2572.99,2571.82,9732.0,0.00
2024-09-18 02:04:00,2571.84,2571.27,2572.0,2571.23,10967.0,0.00
2024-09-18 02:05:00,2571.24,2570.74,2571.62,2570.16,11967.0,0.00
2024-09-18 02:06:00,2570.74,2570.59,2571.15,2570.5,13966.0,0.00
2024-09-18 02:07:00,2570.5,2571.13,2571.3,2570.37,14624.0,0.00
2024-09-18 02:08:00,2571.13,2571.31,2571.5,2570.78,13252.0,0.00
2024-09-18 02:09:00,2571.31,2571.09,2571.48,2570.98,12261.0,0.00
2024-09-18 02:10:00,2571.06,2571.07,2571.19,2570.69,12965.0,0.00
2024-09-18 02:11:00,2571.04,2571.15,2571.32,2570.96,14856.0,0.00
2024-09-18 02:12:00,2571.17,2571.09,2571.58,2570.89,12778.0,0.00
2024-09-18 02:13:00,2571.06,2571.18,2571.18,2570.7,15205.0,0.00
2024-09-18 02:14:00,2571.18,2571.44,2571.44,2570.93,14772.0,0.00
2024-09-18 02:15:00,2571.44,2571.79,2571.86,2571.33,12881.0,0.00
2024-09-18 02:16:00,2571.73,2571.56,2571.8,2571.53,10613.0,0.00
2024-09-18 02:17:00,2571.56,2571.63,2571.8,2571.56,7363.0,0.00
2024-09-18 02:18:00,2571.63,2571.27,2571.64,2571.04,9441.0,0.00
2024-09-18 02:19:00,2571.26,2571.32,2571.36,2571.2,7777.0,0.00
2024-09-18 02:20:00,2571.31,2571.31,2571.33,2571.03,6922.0,0.00
2024-09-18 02:21:00,2571.3,2571.16,2571.3,2571.0,5050.0,0.00
2024-09-18 02:22:00,2571.16,2571.39,2571.39,2571.0,6257.0,0.00
2024-09-18 02:23:00,2571.47,2571.22,2571.47,2571.2,7302.0,0.00
2024-09-18 02:24:00,2571.17,2571.24,2571.35,2571.17,6947.0,0.00
2024-09-18 02:25:00,2571.22,2571.37,2571.41,2571.1,7999.0,0.00
2024-09-18 02:26:00,2571.37,2571.86,2571.86,2571.34,9655.0,0.00
2024-09-18 02:27:00,2571.86,2571.95,2571.98,2571.63,9568.0,0.00
2024-09-18 02:28:00,2571.95,2572.1,2572.1,2571.82,11488.0,0.00
2024-09-18 02:29:00,2572.23,2572.97,2573.18,2572.23,10577.0,0.00
2024-09-18 02:30:00,2572.96,2573.01,2573.22,2572.9,11920.0,0.00
2024-09-18 02:31:00,2573.01,2573.23,2573.45,2572.94,12958.0,0.00
2024-09-18 02:32:00,2573.23,2573.24,2573.36,2572.91,15158.0,0.00
2024-09-18 02:33:00,2573.22,2573.27,2573.41,2573.14,14425.0,0.00
2024-09-18 02:34:00,2573.27,2573.43,2573.43,2572.98,13789.0,0.00
2024-09-18 02:35:00,2573.42,2573.59,2573.62,2573.4,13807.0,0.00
2024-09-18 02:36:00,2573.62,2573.49,2573.7,2573.37,13505.0,0.00
2024-09-18 02:37:00,2573.5,2574.04,2574.19,2573.49,14460.0,0.00
2024-09-18 02:38:00,2574.06,2574.05,2574.22,2574.0,13696.0,0.00
2024-09-18 02:39:00,2574.05,2573.45,2574.13,2573.45,13452.0,0.00
2024-09-18 02:40:00,2573.46,2573.45,2573.55,2573.2,13314.0,0.00
2024-09-18 02:41:00,2573.45,2573.54,2573.6,2573.24,11763.0,0.00
2024-09-18 02:42:00,2573.42,2573.37,2573.5,2573.26,14202.0,0.00
2024-09-18 02:43:00,2573.36,2573.41,2573.61,2573.3,12606.0,0.00
2024-09-18 02:44:00,2573.42,2573.07,2573.57,2572.99,11418.0,0.00
2024-09-18 02:45:00,2573.11,2572.7,2573.26,2572.54,14045.0,0.00
2024-09-18 02:46:00,2572.69,2572.8,2572.88,2572.58,10126.0,0.00
2024-09-18 02:47:00,2572.79,2572.89,2573.01,2572.75,11116.0,0.00
2024-09-18 02:48:00,2572.89,2572.92,2573.17,2572.81,11386.0,0.00
2024-09-18 02:49:00,2572.92,2572.69,2572.99,2572.52,11021.0,0.00
2024-09-18 02:50:00,2572.71,2573.16,2573.16,2572.51,12830.0,0.00
2024-09-18 02:51:00,2573.15,2573.28,2573.35,2572.83,13558.0,0.00
2024-09-18 02:52:00,2573.27,2573.35,2573.48,2573.21,15123.0,0.00
2024-09-18 02:53:00,2573.36,2573.34,2573.38,2573.08,12695.0,0.00
2024-09-18 02:54:00,2573.3,2573.46,2573.52,2573.29,12899.0,0.00
2024-09-18 02:55:00,2573.41,2573.57,2573.8,2573.41,13219.0,0.00
2024-09-18 02:56:00,2573.57,2573.74,2573.74,2573.32,14715.0,0.00
2024-09-18 02:57:00,2573.75,2573.52,2573.78,2573.32,14594.0,0.00
2024-09-18 02:58:00,2573.52,2573.11,2573.65,2573.0,13051.0,0.00
2024-09-18 02:59:00,2573.1,2573.76,2573.8,2573.09,15343.0,0.00
2024-09-18 03:00:00,2573.84,2573.9,2574.02,2573.63,15656.0,0.00
2024-09-18 03:01:00,2573.9,2573.67,2573.91,2573.67,13214.0,0.00
2024-09-18 03:02:00,2573.73,2573.6,2573.9,2573.48,11033.0,0.00
2024-09-18 03:03:00,2573.6,2573.53,2573.7,2573.51,10257.0,0.00
2024-09-18 03:04:00,2573.53,2573.3,2573.57,2573.23,10989.0,0.00
2024-09-18 03:05:00,2573.3,2573.8,2573.81,2572.97,13904.0,0.00
2024-09-18 03:06:00,2573.8,2572.98,2574.15,2572.98,15733.0,0.00
2024-09-18 03:07:00,2572.96,2573.24,2573.25,2572.86,11100.0,0.00
2024-09-18 03:08:00,2573.21,2573.16,2573.24,2573.0,8823.0,0.00
2024-09-18 03:09:00,2573.16,2573.09,2573.18,2572.9,10065.0,0.00
2024-09-18 03:10:00,2573.09,2572.98,2573.25,2572.98,10113.0,0.00
2024-09-18 03:11:00,2573.0,2573.29,2573.29,2572.84,11486.0,0.00
2024-09-18 03:12:00,2573.29,2573.2,2573.41,2573.17,9519.0,0.00
2024-09-18 03:13:00,2573.19,2573.42,2573.49,2572.95,11703.0,0.00
2024-09-18 03:14:00,2573.43,2573.68,2573.78,2573.38,11646.0,0.00
2024-09-18 03:15:00,2573.71,2573.78,2573.79,2573.17,11463.0,0.00
2024-09-18 03:16:00,2573.78,2573.87,2574.19,2573.58,12877.0,0.00
2024-09-18 03:17:00,2573.87,2573.51,2573.99,2573.5,12609.0,0.00
2024-09-18 03:18:00,2573.5,2573.71,2573.72,2573.34,8403.0,0.00
2024-09-18 03:19:00,2573.71,2573.61,2573.95,2573.53,8739.0,0.00
2024-09-18 03:20:00,2573.61,2573.41,2573.69,2573.33,8394.0,0.00
2024-09-18 03:21:00,2573.44,2574.1,2574.1,2573.44,7445.0,0.00
2024-09-18 03:22:00,2574.13,2574.2,2574.32,2573.75,11052.0,0.00
2024-09-18 03:23:00,2574.25,2574.17,2574.32,2573.76,10573.0,0.00
2024-09-18 03:24:00,2574.15,2574.06,2574.29,2573.82,8056.0,0.00
2024-09-18 03:25:00,2574.22,2575.03,2575.05,2573.99,11472.0,0.00
2024-09-18 03:26:00,2574.98,2574.89,2575.31,2574.73,10839.0,0.00
2024-09-18 03:27:00,2574.89,2575.19,2575.35,2574.88,10658.0,0.00
2024-09-18 03:28:00,2575.22,2575.48,2575.58,2575.14,11276.0,0.00
2024-09-18 03:29:00,2575.53,2575.67,2575.89,2575.46,14787.0,0.00
2024-09-18 03:30:00,2575.67,2576.01,2576.02,2575.58,12483.0,0.00
2024-09-18 03:31:00,2575.95,2576.16,2576.17,2575.88,11311.0,0.00
2024-09-18 03:32:00,2576.16,2575.73,2576.25,2575.46,10792.0,0.00
2024-09-18 03:33:00,2575.73,2576.0,2576.15,2575.73,12038.0,0.00
2024-09-18 03:34:00,2575.99,2575.81,2576.0,2575.6,11599.0,0.00
2024-09-18 03:35:00,2575.8,2575.75,2575.85,2575.63,11082.0,0.00
2024-09-18 03:36:00,2575.75,2575.38,2575.8,2575.38,11251.0,0.00
2024-09-18 03:37:00,2575.41,2575.79,2575.8,2575.35,10860.0,0.00
2024-09-18 03:38:00,2575.8,2576.0,2576.03,2575.78,7901.0,0.00
2024-09-18 03:39:00,2576.0,2575.81,2576.01,2575.66,8832.0,0.00
2024-09-18 03:40:00,2575.81,2576.13,2576.33,2575.78,9149.0,0.00
2024-09-18 03:41:00,2576.13,2576.4,2576.42,2576.09,7480.0,0.00
2024-09-18 03:42:00,2576.51,2575.79,2576.53,2575.56,9720.0,0.00
2024-09-18 03:43:00,2575.8,2575.76,2576.11,2575.76,8756.0,0.00
2024-09-18 03:44:00,2575.76,2575.56,2575.78,2575.55,9049.0,0.00
2024-09-18 03:45:00,2575.56,2575.91,2575.97,2575.54,7348.0,0.00
2024-09-18 03:46:00,2575.88,2576.12,2576.17,2575.88,8950.0,0.00
2024-09-18 03:47:00,2576.12,2575.91,2576.18,2575.78,12699.0,0.00
2024-09-18 03:48:00,2575.91,2575.63,2575.91,2575.52,10284.0,0.00
2024-09-18 03:49:00,2575.66,2575.78,2575.82,2575.66,12365.0,0.00
2024-09-18 03:50:00,2575.78,2575.73,2575.85,2575.55,13266.0,0.00
2024-09-18 03:51:00,2575.73,2575.85,2575.85,2575.63,8503.0,0.00
2024-09-18 03:52:00,2575.84,2575.62,2575.99,2575.62,5987.0,0.00
2024-09-18 03:53:00,2575.63,2575.92,2575.98,2575.63,6035.0,0.00
2024-09-18 03:54:00,2575.92,2576.1,2576.24,2575.92,5874.0,0.00
2024-09-18 03:55:00,2576.12,2576.22,2576.35,2576.12,8592.0,0.00
2024-09-18 03:56:00,2576.16,2576.1,2576.19,2576.0,6642.0,0.00
2024-09-18 03:57:00,2576.1,2575.87,2576.1,2575.85,7864.0,0.00
2024-09-18 03:58:00,2575.85,2575.92,2575.92,2575.71,6127.0,0.00
2024-09-18 03:59:00,2575.92,2576.0,2576.0,2575.91,5492.0,0.00
2024-09-18 04:00:00,2576.01,2575.73,2576.04,2575.72,6801.0,0.00
2024-09-18 04:01:00,2575.74,2575.67,2575.94,2575.64,7164.0,0.00
2024-09-18 04:02:00,2575.67,2576.09,2576.09,2575.59,7929.0,0.00
2024-09-18 04:03:00,2576.11,2576.12,2576.16,2575.92,6913.0,0.00
2024-09-18 04:04:00,2576.12,2576.22,2576.33,2576.12,5842.0,0.00
2024-09-18 04:05:00,2576.22,2575.92,2576.52,2575.89,10111.0,0.00
2024-09-18 04:06:00,2575.88,2575.76,2575.99,2575.75,6885.0,0.00
2024-09-18 04:07:00,2575.76,2575.59,2575.76,2575.47,7342.0,0.00
2024-09-18 04:08:00,2575.59,2575.0,2575.61,2575.0,8836.0,0.00
2024-09-18 04:09:00,2575.01,2574.69,2575.12,2574.52,12336.0,0.00
2024-09-18 04:10:00,2574.68,2574.41,2574.73,2574.39,8836.0,0.00
2024-09-18 04:11:00,2574.41,2574.56,2574.56,2574.24,9964.0,0.00
2024-09-18 04:12:00,2574.56,2574.42,2574.64,2574.29,7698.0,0.00
2024-09-18 04:13:00,2574.43,2574.69,2574.72,2574.43,8439.0,0.00
2024-09-18 04:14:00,2574.69,2574.53,2574.72,2574.5,6477.0,0.00
2024-09-18 04:15:00,2574.53,2574.2,2574.53,2574.05,8332.0,0.00
2024-09-18 04:16:00,2574.2,2574.36,2574.36,2573.87,9235.0,0.00
2024-09-18 04:17:00,2574.36,2573.96,2574.61,2573.85,8500.0,0.00
2024-09-18 04:18:00,2573.96,2573.51,2573.96,2573.39,10038.0,0.00
2024-09-18 04:19:00,2573.5,2573.24,2573.56,2573.24,8097.0,0.00
2024-09-18 04:20:00,2573.24,2573.17,2573.32,2573.16,7739.0,0.00
2024-09-18 04:21:00,2573.16,2573.19,2573.34,2573.14,7664.0,0.00
2024-09-18 04:22:00,2573.19,2572.94,2573.27,2572.92,7812.0,0.00
2024-09-18 04:23:00,2572.97,2572.97,2573.0,2572.83,10395.0,0.00
2024-09-18 04:24:00,2572.97,2572.89,2573.12,2572.89,9154.0,0.00
2024-09-18 04:25:00,2572.9,2573.0,2573.04,2572.84,8061.0,0.00
2024-09-18 04:26:00,2573.0,2573.34,2573.39,2573.0,9828.0,0.00
2024-09-18 04:27:00,2573.35,2573.3,2573.39,2573.23,5321.0,0.00
2024-09-18 04:28:00,2573.3,2573.51,2573.55,2573.28,9536.0,0.00
2024-09-18 04:29:00,2573.51,2573.41,2573.57,2573.18,8838.0,0.00
2024-09-18 04:30:00,2573.41,2573.41,2573.64,2573.22,9450.0,0.00
2024-09-18 04:31:00,2573.4,2573.26,2573.54,2573.17,9021.0,0.00
2024-09-18 04:32:00,2573.26,2572.89,2573.36,2572.89,9160.0,0.00
2024-09-18 04:33:00,2572.94,2572.01,2572.97,2571.89,9033.0,0.00
2024-09-18 04:34:00,2571.97,2572.65,2572.67,2571.97,14422.0,0.00
2024-09-18 04:35:00,2572.62,2572.36,2572.63,2572.1,8926.0,0.00
2024-09-18 04:36:00,2572.32,2572.14,2572.4,2572.1,8627.0,0.00
2024-09-18 04:37:00,2572.13,2571.65,2572.16,2571.53,10798.0,0.00
2024-09-18 04:38:00,2571.65,2571.76,2571.81,2571.61,7913.0,0.00
2024-09-18 04:39:00,2571.77,2571.71,2571.93,2571.56,7234.0,0.00
2024-09-18 04:40:00,2571.7,2571.59,2571.77,2571.5,8121.0,0.00
2024-09-18 04:41:00,2571.59,2571.57,2571.59,2571.33,8352.0,0.00
2024-09-18 04:42:00,2571.55,2571.3,2571.77,2571.26,5730.0,0.00
2024-09-18 04:43:00,2571.27,2571.34,2571.34,2570.63,10601.0,0.00
2024-09-18 04:44:00,2571.25,2570.93,2571.25,2570.9,8635.0,0.00
2024-09-18 04:45:00,2570.98,2570.86,2571.11,2570.6,8507.0,0.00
2024-09-18 04:46:00,2570.84,2570.21,2570.84,2569.67,10874.0,0.00
2024-09-18 04:47:00,2570.22,2570.92,2570.94,2570.02,11517.0,0.00
2024-09-18 04:48:00,2571.0,2570.85,2571.32,2570.75,9109.0,0.00
2024-09-18 04:49:00,2570.85,2570.76,2571.06,2570.75,9140.0,0.00
2024-09-18 04:50:00,2570.76,2570.2,2570.76,2570.14,11199.0,0.00
2024-09-18 04:51:00,2570.19,2570.24,2570.37,2569.7,12533.0,0.00
2024-09-18 04:52:00,2570.2,2569.79,2570.2,2569.71,12586.0,0.00
2024-09-18 04:53:00,2569.79,2569.33,2569.95,2569.33,11151.0,0.00
2024-09-18 04:54:00,2569.34,2569.16,2569.45,2568.94,14422.0,0.00
2024-09-18 04:55:00,2569.11,2569.11,2569.23,2568.62,14236.0,0.00
2024-09-18 04:56:00,2569.12,2568.69,2569.19,2568.64,12371.0,0.00
2024-09-18 04:57:00,2568.65,2568.99,2569.06,2568.59,10958.0,0.00
2024-09-18 04:58:00,2568.99,2568.11,2568.99,2568.06,14325.0,0.00
2024-09-18 04:59:00,2568.08,2568.72,2568.74,2568.08,12862.0,0.00
2024-09-18 05:00:00,2568.72,2569.28,2569.28,2568.56,10269.0,0.00
2024-09-18 05:01:00,2569.28,2569.0,2569.28,2568.65,12417.0,0.00
2024-09-18 05:02:00,2569.0,2568.45,2569.1,2568.36,13166.0,0.00
2024-09-18 05:03:00,2568.48,2567.67,2568.48,2567.65,16232.0,0.00
2024-09-18 05:04:00,2567.59,2568.01,2568.05,2567.57,12775.0,0.00
2024-09-18 05:05:00,2568.05,2567.68,2568.06,2567.63,8890.0,0.00
2024-09-18 05:06:00,2567.71,2567.23,2567.79,2567.17,9878.0,0.00
2024-09-18 05:07:00,2567.23,2567.05,2567.25,2566.9,9734.0,0.00
2024-09-18 05:08:00,2567.05,2567.3,2567.58,2567.05,9743.0,0.00
2024-09-18 05:09:00,2567.29,2567.14,2567.41,2567.02,9732.0,0.00
2024-09-18 05:10:00,2567.12,2566.57,2567.12,2566.31,12254.0,0.00
2024-09-18 05:11:00,2566.65,2567.06,2567.38,2566.65,14017.0,0.00
2024-09-18 05:12:00,2567.07,2567.38,2567.66,2566.99,10700.0,0.00
2024-09-18 05:13:00,2567.38,2567.26,2567.43,2567.04,8693.0,0.00
2024-09-18 05:14:00,2567.26,2566.6,2567.31,2566.6,8372.0,0.00
2024-09-18 05:15:00,2566.58,2566.34,2566.64,2565.99,13344.0,0.00
2024-09-18 05:16:00,2566.34,2566.44,2566.71,2566.29,8231.0,0.00
2024-09-18 05:17:00,2566.44,2566.04,2566.47,2565.9,11329.0,0.00
2024-09-18 05:18:00,2566.04,2566.51,2566.6,2566.02,11360.0,0.00
2024-09-18 05:19:00,2566.51,2566.4,2566.51,2566.1,12131.0,0.00
2024-09-18 05:20:00,2566.4,2566.59,2566.66,2566.23,9049.0,0.00
2024-09-18 05:21:00,2566.59,2566.28,2566.63,2566.26,11104.0,0.00
2024-09-18 05:22:00,2566.3,2566.11,2566.45,2566.1,10864.0,0.00
2024-09-18 05:23:00,2566.25,2566.32,2566.52,2566.06,12047.0,0.00
2024-09-18 05:24:00,2566.32,2566.6,2566.83,2566.32,11405.0,0.00
2024-09-18 05:25:00,2566.57,2566.28,2566.59,2566.13,12393.0,0.00
2024-09-18 05:26:00,2566.28,2565.91,2566.31,2565.91,11076.0,0.00
2024-09-18 05:27:00,2565.91,2566.06,2566.16,2565.78,10519.0,0.00
2024-09-18 05:28:00,2566.06,2566.81,2566.85,2566.06,10017.0,0.00
2024-09-18 05:29:00,2566.81,2566.78,2566.86,2566.48,12508.0,0.00
2024-09-18 05:30:00,2566.75,2566.23,2566.88,2566.0,15562.0,0.00
2024-09-18 05:31:00,2566.22,2566.71,2566.99,2565.96,14910.0,0.00
2024-09-18 05:32:00,2566.71,2566.95,2567.46,2566.64,14285.0,0.00
2024-09-18 05:33:00,2566.96,2566.74,2567.51,2566.69,15349.0,0.00
2024-09-18 05:34:00,2566.74,2566.17,2567.01,2566.17,15766.0,0.00
2024-09-18 05:35:00,2565.91,2567.43,2567.44,2565.91,15710.0,0.00
2024-09-18 05:36:00,2567.4,2566.54,2567.7,2566.54,13803.0,0.00
2024-09-18 05:37:00,2566.54,2566.31,2566.7,2566.28,18186.0,0.00
2024-09-18 05:38:00,2566.32,2567.09,2567.11,2566.32,13342.0,0.00
2024-09-18 05:39:00,2566.99,2567.29,2567.29,2566.87,14449.0,0.00
2024-09-18 05:40:00,2567.27,2567.41,2567.6,2566.91,14943.0,0.00
2024-09-18 05:41:00,2567.42,2567.78,2567.8,2567.25,12711.0,0.00
2024-09-18 05:42:00,2567.77,2567.38,2567.83,2567.14,11486.0,0.00
2024-09-18 05:43:00,2567.37,2567.96,2567.97,2567.37,15067.0,0.00
2024-09-18 05:44:00,2567.89,2568.01,2568.05,2567.8,13382.0,0.00
2024-09-18 05:45:00,2568.01,2567.55,2568.01,2567.54,15006.0,0.00
2024-09-18 05:46:00,2567.54,2567.95,2568.07,2567.54,12669.0,0.00
2024-09-18 05:47:00,2567.95,2567.88,2568.02,2567.82,9535.0,0.00
2024-09-18 05:48:00,2567.88,2567.41,2567.88,2567.41,8321.0,0.00
2024-09-18 05:49:00,2567.42,2567.09,2567.82,2567.09,11027.0,0.00
2024-09-18 05:50:00,2567.06,2567.38,2567.38,2566.6,13175.0,0.00
2024-09-18 05:51:00,2567.37,2567.07,2567.63,2567.07,11996.0,0.00
2024-09-18 05:52:00,2567.07,2566.89,2567.08,2566.67,9496.0,0.00
2024-09-18 05:53:00,2566.89,2567.26,2567.4,2566.89,10833.0,0.00
2024-09-18 05:54:00,2567.32,2567.35,2567.43,2566.92,10911.0,0.00
2024-09-18 05:55:00,2567.35,2567.33,2567.41,2567.23,10966.0,0.00
2024-09-18 05:56:00,2567.33,2567.38,2567.78,2567.33,8974.0,0.00
2024-09-18 05:57:00,2567.38,2567.32,2567.86,2567.29,10108.0,0.00
2024-09-18 05:58:00,2567.32,2567.77,2567.77,2567.16,8154.0,0.00
2024-09-18 05:59:00,2567.76,2567.81,2567.82,2567.58,9628.0,0.00
2024-09-18 06:00:00,2567.84,2568.42,2568.43,2567.84,11024.0,0.00
2024-09-18 06:01:00,2568.42,2568.39,2568.65,2568.2,10581.0,0.00
2024-09-18 06:02:00,2568.38,2568.64,2568.8,2568.34,8886.0,0.00
2024-09-18 06:03:00,2568.64,2568.42,2568.77,2568.33,11296.0,0.00
2024-09-18 06:04:00,2568.42,2568.61,2568.7,2568.15,10744.0,0.00
